actual_date,airlineCode,arrival,bookingClass,brandId,cabinClass,currency,departure,destination,fareBasis,flightNumber,operatingFlightNumber,origin,price,raw_offer,requested_date,seatsRemaining,shoppingBasketHashCode,soldout,source,task_cabin,task_destination,task_origin,task_requested_date
2025-12-15,BG,2025-12-15T11:50:00,P,EF,Economy,BDT,2025-12-15T10:50:00,ZYL,PDACFO,601,601,DAC,8199,"{'shoppingBasketHashCode': -190603551, 'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '9', 'segments': [{'@type': 'Segment', '@id': '10', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 601, 'operatingFlightNumber': 601, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-15T10:50:00', 'arrival': '2025-12-15T11:50:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'P', 'layoverDuration': 0, 'fareBasis': 'PDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '1563589000948891691'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'P', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 7024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 8199, 'currency': 'BDT'}]]}}",2025-12-15,9,-190603551,False,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,BG,2025-12-15T16:45:00,C,BF,Business,BDT,2025-12-15T15:50:00,ZYL,CDACFO,235,235,DAC,12199,"{'shoppingBasketHashCode': -49724879, 'brandId': 'BF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 6, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '11', 'segments': [{'@type': 'Segment', '@id': '12', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 55, 'cabinClass': 'Business', 'equipment': '773', 'flight': {'flightNumber': 235, 'operatingFlightNumber': 235, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': []}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-15T15:50:00', 'arrival': '2025-12-15T16:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'C', 'layoverDuration': 0, 'fareBasis': 'CDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2158848963898040202'}], 'stops': 0, 'totalDuration': 55, 'connectionInformations': [], 'bookingClass': 'C', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-15,6,-49724879,False,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,BG,2025-12-15T15:30:00,,EV,,,2025-12-15T14:30:00,ZYL,,603,603,DAC,,"{'shoppingBasketHashCode': 88087484, 'brandId': 'EV', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '13', 'segments': [{'@type': 'Segment', '@id': '14', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'equipment': 'DH8', 'flight': {'flightNumber': 603, 'operatingFlightNumber': 603, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-15T14:30:00', 'arrival': '2025-12-15T15:30:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '2273321148528664004'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,88087484,True,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,,,,EF,,,,ZYL,,,,DAC,,"{'shoppingBasketHashCode': 88087484, 'brandId': 'EF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '13'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,88087484,True,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,,,,BF,,,,ZYL,,,,DAC,,"{'shoppingBasketHashCode': 88087484, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '13'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,88087484,True,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,,,,BS,,,,ZYL,,,,DAC,,"{'shoppingBasketHashCode': 88087484, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '13'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,88087484,True,exact,Economy,ZYL,DAC,2025-12-15
2025-12-15,,,,SV,,,,ZYL,,,,DAC,,"{'shoppingBasketHashCode': 88087484, 'brandId': 'SV', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '13'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,88087484,True,exact,Economy,ZYL,DAC,2025-12-15
2025-12-12,BG,2025-12-12T19:30:00,Q,EV,Economy,BDT,2025-12-12T18:35:00,ZYL,QDACFO,247,247,DAC,6199,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '15', 'segments': [{'@type': 'Segment', '@id': '16', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 55, 'cabinClass': 'Economy', 'equipment': '788', 'flight': {'flightNumber': 247, 'operatingFlightNumber': 247, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': []}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-12T18:35:00', 'arrival': '2025-12-12T19:30:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'Q', 'layoverDuration': 0, 'fareBasis': 'QDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '159344095864567380'}], 'stops': 0, 'totalDuration': 55, 'connectionInformations': [], 'bookingClass': 'Q', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-12'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 5024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 6199, 'currency': 'BDT'}]]}}",2025-12-15,9,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-13,BG,2025-12-13T21:45:00,S,EF,Economy,BDT,2025-12-13T20:45:00,ZYL,SDACFO,607,607,DAC,7199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 8, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '17', 'segments': [{'@type': 'Segment', '@id': '18', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 607, 'operatingFlightNumber': 607, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-13T20:45:00', 'arrival': '2025-12-13T21:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '746859365110951066'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-13'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 6024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 7199, 'currency': 'BDT'}]]}}",2025-12-15,8,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-14,BG,2025-12-14T16:25:00,S,EF,Economy,BDT,2025-12-14T15:30:00,ZYL,SDACFO,603,603,DAC,7199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '19', 'segments': [{'@type': 'Segment', '@id': '20', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 55, 'cabinClass': 'Economy', 'equipment': '738', 'flight': {'flightNumber': 603, 'operatingFlightNumber': 603, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-14T15:30:00', 'arrival': '2025-12-14T16:25:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '484274267057896628'}], 'stops': 0, 'totalDuration': 55, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-14'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 6024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 7199, 'currency': 'BDT'}]]}}",2025-12-15,1,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-15,BG,2025-12-15T20:00:00,O,EV,Economy,BDT,2025-12-15T19:00:00,ZYL,ODACFO,605,605,DAC,5499,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 5, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '21', 'segments': [{'@type': 'Segment', '@id': '22', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 605, 'operatingFlightNumber': 605, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-15T19:00:00', 'arrival': '2025-12-15T20:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'O', 'layoverDuration': 0, 'fareBasis': 'ODACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '779081295918409962'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'O', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-15'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 4324, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 5499, 'currency': 'BDT'}]]}}",2025-12-15,5,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-16,BG,2025-12-16T21:45:00,O,EV,Economy,BDT,2025-12-16T20:45:00,ZYL,ODACFO,607,607,DAC,5499,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 5, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '23', 'segments': [{'@type': 'Segment', '@id': '24', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 607, 'operatingFlightNumber': 607, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-16T20:45:00', 'arrival': '2025-12-16T21:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'O', 'layoverDuration': 0, 'fareBasis': 'ODACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '413726326294106557'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'O', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-16'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 4324, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 5499, 'currency': 'BDT'}]]}}",2025-12-15,5,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-17,BG,2025-12-17T20:30:00,T,SV,Economy,BDT,2025-12-17T19:30:00,ZYL,TDACFO,605,605,DAC,4999,"{'brandId': 'SV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '25', 'segments': [{'@type': 'Segment', '@id': '26', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 605, 'operatingFlightNumber': 605, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-17T19:30:00', 'arrival': '2025-12-17T20:30:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'T', 'layoverDuration': 0, 'fareBasis': 'TDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3856168209604210026'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'T', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-17'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 3824, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 4999, 'currency': 'BDT'}]]}}",2025-12-15,1,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-18,BG,2025-12-18T21:45:00,T,SV,Economy,BDT,2025-12-18T20:45:00,ZYL,TDACFO,607,607,DAC,4999,"{'brandId': 'SV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 2, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '27', 'segments': [{'@type': 'Segment', '@id': '28', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 607, 'operatingFlightNumber': 607, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-18T20:45:00', 'arrival': '2025-12-18T21:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'T', 'layoverDuration': 0, 'fareBasis': 'TDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2988917765377829545'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'T', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-18'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 3824, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 4999, 'currency': 'BDT'}]]}}",2025-12-15,2,,False,alternate,Economy,ZYL,DAC,2025-12-15
2025-12-23,BG,2025-12-23T19:25:00,O,EV,Economy,BDT,2025-12-23T18:30:00,ZYL,OSPCLO,251,251,DAC,4199,"{'shoppingBasketHashCode': -854763466, 'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 55, 'cabinClass': 'Economy', 'equipment': '738', 'flight': {'flightNumber': 251, 'operatingFlightNumber': 251, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': []}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-23T18:30:00', 'arrival': '2025-12-23T19:25:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'O', 'layoverDuration': 0, 'fareBasis': 'OSPCLO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '4521708644762983197'}], 'stops': 0, 'totalDuration': 55, 'connectionInformations': [], 'bookingClass': 'O', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 3024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 4199, 'currency': 'BDT'}]]}}",2025-12-23,1,-854763466,False,exact,Economy,ZYL,DAC,2025-12-23
2025-12-23,BG,2025-12-23T19:25:00,S,EF,Economy,BDT,2025-12-23T18:30:00,ZYL,SDACFO,251,251,DAC,7199,"{'shoppingBasketHashCode': -33027569, 'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 55, 'cabinClass': 'Economy', 'equipment': '738', 'flight': {'flightNumber': 251, 'operatingFlightNumber': 251, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': []}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-23T18:30:00', 'arrival': '2025-12-23T19:25:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2291396543730148956'}], 'stops': 0, 'totalDuration': 55, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 6024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 7199, 'currency': 'BDT'}]]}}",2025-12-23,9,-33027569,False,exact,Economy,ZYL,DAC,2025-12-23
2025-12-23,BG,2025-12-23T21:45:00,O,EV,Economy,BDT,2025-12-23T20:45:00,ZYL,ODACFO,607,607,DAC,5499,"{'shoppingBasketHashCode': 52018462, 'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '5', 'segments': [{'@type': 'Segment', '@id': '6', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 607, 'operatingFlightNumber': 607, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-23T20:45:00', 'arrival': '2025-12-23T21:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'O', 'layoverDuration': 0, 'fareBasis': 'ODACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2603197478814157623'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'O', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 4324, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 5499, 'currency': 'BDT'}]]}}",2025-12-23,9,52018462,False,exact,Economy,ZYL,DAC,2025-12-23
2025-12-23,BG,2025-12-23T21:45:00,S,EF,Economy,BDT,2025-12-23T20:45:00,ZYL,SDACFO,607,607,DAC,7199,"{'shoppingBasketHashCode': 138586661, 'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '7', 'segments': [{'@type': 'Segment', '@id': '8', 'segmentOfferInformation': {'flightsMiles': 124, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 607, 'operatingFlightNumber': 607, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'ZYL', 'departure': '2025-12-23T20:45:00', 'arrival': '2025-12-23T21:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'ZYL', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '754886477484105035'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 6024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 7199, 'currency': 'BDT'}]]}}",2025-12-23,9,138586661,False,exact,Economy,ZYL,DAC,2025-12-23
